LineId,Device,LogId,Date,Time,Level,Method,Content,EventId,EventTemplate,ParameterList
352,server.com,lassen268:,[2022-07-22,"10:12:57,011]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.72 | unscale_and_clip: 1.02 | basic_step: 3.82 | update_fp16: 2.32,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '72', 'unscale_and_clip: 1', '02', 'basic_step: 3', '82', 'update_fp16: 2', '32']"
353,server.com,lassen268:,[2022-07-22,"10:12:57,011]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=23, skipped=0, lr=[5.992954688127273e-05, 5.992954688127273e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '23', '0', 'lr=[5.992954688127273e-05, 5.992954688127273e-05],', '0.9', '0.95', '0.9', '0.95']"
354,server.com,lassen268:,[2022-07-22,"10:12:57,012]",[INFO],[timer.py:194:stop],"0/23, SamplesPerSec=172.34648183721959, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['23', '172.34648183721959', '1.33GB', '2.29GB']"
355,server.com,lassen268:,[2022-07-22,"10:12:57,015]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 554.01 | backward_microstep: 1260.27 | backward_inner_microstep: 1235.74 | backward_allreduce_microstep: 23.16 | step_microstep: 40.37,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 554', '01', 'backward_microstep: 1260', '27', 'backward_inner_microstep: 1235', '74', 'backward_allreduce_microstep: 23', '16', 'step_microstep: 40', '37']"
356,server.com,lassen268:,[2022-07-22,"10:12:57,018]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 553.27 | backward: 1259.73 | backward_inner: 1235.21 | backward_allreduce: 23.19 | step: 40.39,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 553', '27', 'backward: 1259', '73', 'backward_inner: 1235', '21', 'backward_allreduce: 23', '19', 'step: 40', '39']"
357,server.com,lassen268:,[2022-07-22,"10:12:58,926]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.93 | unscale_and_clip: 1.02 | basic_step: 3.82 | update_fp16: 2.42,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '93', 'unscale_and_clip: 1', '02', 'basic_step: 3', '82', 'update_fp16: 2', '42']"
358,server.com,lassen268:,[2022-07-22,"10:12:58,927]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=24, skipped=0, lr=[5.992329030703658e-05, 5.992329030703658e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '24', '0', 'lr=[5.992329030703658e-05, 5.992329030703658e-05],', '0.9', '0.95', '0.9', '0.95']"
359,server.com,lassen268:,[2022-07-22,"10:12:58,928]",[INFO],[timer.py:194:stop],"0/24, SamplesPerSec=172.37965264051516, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['24', '172.37965264051516', '1.33GB', '2.29GB']"
360,server.com,lassen268:,[2022-07-22,"10:12:58,931]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 553.04 | backward_microstep: 1260.56 | backward_inner_microstep: 1236.44 | backward_allreduce_microstep: 22.75 | step_microstep: 40.65,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 553', '04', 'backward_microstep: 1260', '56', 'backward_inner_microstep: 1236', '44', 'backward_allreduce_microstep: 22', '75', 'step_microstep: 40', '65']"
361,server.com,lassen268:,[2022-07-22,"10:12:58,934]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 552.33 | backward: 1260.02 | backward_inner: 1235.91 | backward_allreduce: 22.78 | step: 40.67,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 552', '33', 'backward: 1260', '02', 'backward_inner: 1235', '91', 'backward_allreduce: 22', '78', 'step: 40', '67']"
362,server.com,lassen268:,[2022-07-22,"10:13:00,843]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.80 | unscale_and_clip: 1.02 | basic_step: 3.83 | update_fp16: 2.32,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '80', 'unscale_and_clip: 1', '02', 'basic_step: 3', '83', 'update_fp16: 2', '32']"
363,server.com,lassen268:,[2022-07-22,"10:13:00,843]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=25, skipped=0, lr=[5.991676801079446e-05, 5.991676801079446e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '25', '0', 'lr=[5.991676801079446e-05, 5.991676801079446e-05],', '0.9', '0.95', '0.9', '0.95']"
364,server.com,lassen268:,[2022-07-22,"10:13:00,844]",[INFO],[timer.py:194:stop],"0/25, SamplesPerSec=172.39417911146242, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['25', '172.39417911146242', '1.33GB', '2.29GB']"
365,server.com,lassen268:,[2022-07-22,"10:13:00,847]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 553.24 | backward_microstep: 1259.50 | backward_inner_microstep: 1234.78 | backward_allreduce_microstep: 23.34 | step_microstep: 40.44,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 553', '24', 'backward_microstep: 1259', '50', 'backward_inner_microstep: 1234', '78', 'backward_allreduce_microstep: 23', '34', 'step_microstep: 40', '44']"
366,server.com,lassen268:,[2022-07-22,"10:13:00,850]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 552.52 | backward: 1258.96 | backward_inner: 1234.25 | backward_allreduce: 23.37 | step: 40.46,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 552', '52', 'backward: 1258', '96', 'backward_inner: 1234', '25', 'backward_allreduce: 23', '37', 'step: 40', '46']"
367,server.com,lassen268:,[2022-07-22,"10:13:02,761]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.99 | unscale_and_clip: 1.02 | basic_step: 3.84 | update_fp16: 2.29,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '99', 'unscale_and_clip: 1', '02', 'basic_step: 3', '84', 'update_fp16: 2', '29']"
368,server.com,lassen268:,[2022-07-22,"10:13:02,762]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=26, skipped=0, lr=[5.99099800569188e-05, 5.99099800569188e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '26', '0', 'lr=[5.99099800569188e-05, 5.99099800569188e-05],', '0.9', '0.95', '0.9', '0.95']"
369,server.com,lassen268:,[2022-07-22,"10:13:02,763]",[INFO],[timer.py:194:stop],"0/26, SamplesPerSec=172.41065310856968, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['26', '172.41065310856968', '1.33GB', '2.29GB']"
370,server.com,lassen268:,[2022-07-22,"10:13:02,766]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 554.58 | backward_microstep: 1259.98 | backward_inner_microstep: 1235.66 | backward_allreduce_microstep: 22.94 | step_microstep: 40.63,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 554', '58', 'backward_microstep: 1259', '98', 'backward_inner_microstep: 1235', '66', 'backward_allreduce_microstep: 22', '94', 'step_microstep: 40', '63']"
371,server.com,lassen268:,[2022-07-22,"10:13:02,769]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 553.88 | backward: 1259.44 | backward_inner: 1235.13 | backward_allreduce: 22.98 | step: 40.65,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 553', '88', 'backward: 1259', '44', 'backward_inner: 1235', '13', 'backward_allreduce: 22', '98', 'step: 40', '65']"
372,server.com,lassen268:,[2022-07-22,"10:13:04,675]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.79 | unscale_and_clip: 1.02 | basic_step: 3.83 | update_fp16: 2.31,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '79', 'unscale_and_clip: 1', '02', 'basic_step: 3', '83', 'update_fp16: 2', '31']"
373,server.com,lassen268:,[2022-07-22,"10:13:04,676]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=27, skipped=0, lr=[5.9902926512403986e-05, 5.9902926512403986e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '27', '0', 'lr=[5.9902926512403986e-05, 5.9902926512403986e-05],', '0.9', '0.95', '0.9', '0.95']"
374,server.com,lassen268:,[2022-07-22,"10:13:04,677]",[INFO],[timer.py:194:stop],"0/27, SamplesPerSec=172.4385985116943, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['27', '172.4385985116943', '1.33GB', '2.29GB']"
375,server.com,lassen268:,[2022-07-22,"10:13:04,680]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 552.98 | backward_microstep: 1258.58 | backward_inner_microstep: 1233.83 | backward_allreduce_microstep: 23.37 | step_microstep: 40.41,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 552', '98', 'backward_microstep: 1258', '58', 'backward_inner_microstep: 1233', '83', 'backward_allreduce_microstep: 23', '37', 'step_microstep: 40', '41']"
376,server.com,lassen268:,[2022-07-22,"10:13:04,683]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 552.25 | backward: 1258.05 | backward_inner: 1233.30 | backward_allreduce: 23.41 | step: 40.43,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 552', '25', 'backward: 1258', '05', 'backward_inner: 1233', '30', 'backward_allreduce: 23', '41', 'step: 40', '43']"
377,server.com,lassen268:,[2022-07-22,"10:13:06,593]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.96 | unscale_and_clip: 1.02 | basic_step: 3.83 | update_fp16: 2.31,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '96', 'unscale_and_clip: 1', '02', 'basic_step: 3', '83', 'update_fp16: 2', '31']"
378,server.com,lassen268:,[2022-07-22,"10:13:06,594]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=28, skipped=0, lr=[5.989560744686566e-05, 5.989560744686566e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '28', '0', 'lr=[5.989560744686566e-05, 5.989560744686566e-05],', '0.9', '0.95', '0.9', '0.95']"
379,server.com,lassen268:,[2022-07-22,"10:13:06,595]",[INFO],[timer.py:194:stop],"0/28, SamplesPerSec=172.44914667429404, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['28', '172.44914667429404', '1.33GB', '2.29GB']"
380,server.com,lassen268:,[2022-07-22,"10:13:06,598]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 552.64 | backward_microstep: 1256.78 | backward_inner_microstep: 1232.42 | backward_allreduce_microstep: 22.99 | step_microstep: 40.60,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 552', '64', 'backward_microstep: 1256', '78', 'backward_inner_microstep: 1232', '42', 'backward_allreduce_microstep: 22', '99', 'step_microstep: 40', '60']"
381,server.com,lassen268:,[2022-07-22,"10:13:06,601]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 551.92 | backward: 1256.25 | backward_inner: 1231.89 | backward_allreduce: 23.03 | step: 40.61,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 551', '92', 'backward: 1256', '25', 'backward_inner: 1231', '89', 'backward_allreduce: 23', '03', 'step: 40', '61']"
382,server.com,lassen268:,[2022-07-22,"10:13:08,510]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.89 | unscale_and_clip: 1.02 | basic_step: 3.84 | update_fp16: 2.33,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '89', 'unscale_and_clip: 1', '02', 'basic_step: 3', '84', 'update_fp16: 2', '33']"
383,server.com,lassen268:,[2022-07-22,"10:13:08,510]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=29, skipped=0, lr=[5.9888022932540015e-05, 5.9888022932540015e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '29', '0', 'lr=[5.9888022932540015e-05, 5.9888022932540015e-05],', '0.9', '0.95', '0.9', '0.95']"
384,server.com,lassen268:,[2022-07-22,"10:13:08,511]",[INFO],[timer.py:194:stop],"0/29, SamplesPerSec=172.48321973365492, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['29', '172.48321973365492', '1.33GB', '2.29GB']"
385,server.com,lassen268:,[2022-07-22,"10:13:08,514]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 552.66 | backward_microstep: 1260.19 | backward_inner_microstep: 1236.45 | backward_allreduce_microstep: 22.38 | step_microstep: 40.52,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 552', '66', 'backward_microstep: 1260', '19', 'backward_inner_microstep: 1236', '45', 'backward_allreduce_microstep: 22', '38', 'step_microstep: 40', '52']"
386,server.com,lassen268:,[2022-07-22,"10:13:08,518]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 551.93 | backward: 1259.66 | backward_inner: 1235.92 | backward_allreduce: 22.41 | step: 40.54,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 551', '93', 'backward: 1259', '66', 'backward_inner: 1235', '92', 'backward_allreduce: 22', '41', 'step: 40', '54']"
387,server.com,lassen268:,[2022-07-22,"10:13:10,427]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.81 | unscale_and_clip: 1.02 | basic_step: 3.83 | update_fp16: 2.34,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '81', 'unscale_and_clip: 1', '02', 'basic_step: 3', '83', 'update_fp16: 2', '34']"
388,server.com,lassen268:,[2022-07-22,"10:13:10,427]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=30, skipped=0, lr=[5.9880173044283156e-05, 5.9880173044283156e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '30', '0', 'lr=[5.9880173044283156e-05, 5.9880173044283156e-05],', '0.9', '0.95', '0.9', '0.95']"
389,server.com,lassen268:,[2022-07-22,"10:13:10,428]",[INFO],[timer.py:194:stop],"0/30, SamplesPerSec=172.4697667748132, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['30', '172.4697667748132', '1.33GB', '2.29GB']"
390,server.com,lassen268:,[2022-07-22,"10:13:10,431]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 552.88 | backward_microstep: 1258.92 | backward_inner_microstep: 1235.63 | backward_allreduce_microstep: 21.93 | step_microstep: 40.52,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 552', '88', 'backward_microstep: 1258', '92', 'backward_inner_microstep: 1235', '63', 'backward_allreduce_microstep: 21', '93', 'step_microstep: 40', '52']"
391,server.com,lassen268:,[2022-07-22,"10:13:10,434]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 552.16 | backward: 1258.39 | backward_inner: 1235.10 | backward_allreduce: 21.96 | step: 40.54,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 552', '16', 'backward: 1258', '39', 'backward_inner: 1235', '10', 'backward_allreduce: 21', '96', 'step: 40', '54']"
392,server.com,lassen268:,[2022-07-22,"10:13:12,342]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 23.84 | unscale_and_clip: 1.02 | basic_step: 3.83 | update_fp16: 2.31,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 23', '84', 'unscale_and_clip: 1', '02', 'basic_step: 3', '83', 'update_fp16: 2', '31']"
393,server.com,lassen268:,[2022-07-22,"10:13:12,342]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=31, skipped=0, lr=[5.9872057859570324e-05, 5.9872057859570324e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '31', '0', 'lr=[5.9872057859570324e-05, 5.9872057859570324e-05],', '0.9', '0.95', '0.9', '0.95']"
394,server.com,lassen268:,[2022-07-22,"10:13:12,343]",[INFO],[timer.py:194:stop],"0/31, SamplesPerSec=172.50531166672465, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['31', '172.50531166672465', '1.33GB', '2.29GB']"
395,server.com,lassen268:,[2022-07-22,"10:13:12,346]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 553.09 | backward_microstep: 1257.79 | backward_inner_microstep: 1233.32 | backward_allreduce_microstep: 23.10 | step_microstep: 40.42,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 553', '09', 'backward_microstep: 1257', '79', 'backward_inner_microstep: 1233', '32', 'backward_allreduce_microstep: 23', '10', 'step_microstep: 40', '42']"
396,server.com,lassen268:,[2022-07-22,"10:13:12,349]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 552.35 | backward: 1257.25 | backward_inner: 1232.79 | backward_allreduce: 23.13 | step: 40.44,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 552', '35', 'backward: 1257', '25', 'backward_inner: 1232', '79', 'backward_allreduce: 23', '13', 'step: 40', '44']"
397,server.com,lassen268:,[2022-07-22,"10:13:14,260]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.87 | overflow_check: 23.81 | unscale_and_clip: 1.02 | basic_step: 3.83 | update_fp16: 2.28,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '87', 'overflow_check: 23', '81', 'unscale_and_clip: 1', '02', 'basic_step: 3', '83', 'update_fp16: 2', '28']"
398,server.com,lassen268:,[2022-07-22,"10:13:14,260]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=32, skipped=0, lr=[5.986367745849511e-05, 5.986367745849511e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '32', '0', 'lr=[5.986367745849511e-05, 5.986367745849511e-05],', '0.9', '0.95', '0.9', '0.95']"
399,server.com,lassen268:,[2022-07-22,"10:13:14,261]",[INFO],[timer.py:194:stop],"0/32, SamplesPerSec=172.4213803904165, MemAllocated=1.33GB, MaxMemAllocated=2.29GB",2c8bd350,"0/<*>, SamplesPerSec=<*>, MemAllocated=<*>, MaxMemAllocated=<*>","['32', '172.4213803904165', '1.33GB', '2.29GB']"
400,server.com,lassen268:,[2022-07-22,"10:13:14,264]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward_microstep: 552.48 | backward_microstep: 1261.22 | backward_inner_microstep: 1233.59 | backward_allreduce_microstep: 26.26 | step_microstep: 40.37,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward_microstep: 552', '48', 'backward_microstep: 1261', '22', 'backward_inner_microstep: 1233', '59', 'backward_allreduce_microstep: 26', '26', 'step_microstep: 40', '37']"
401,server.com,lassen268:,[2022-07-22,"10:13:14,268]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | forward: 551.77 | backward: 1260.69 | backward_inner: 1233.06 | backward_allreduce: 26.29 | step: 40.39,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'forward: 551', '77', 'backward: 1260', '69', 'backward_inner: 1233', '06', 'backward_allreduce: 26', '29', 'step: 40', '39']"
402,server.com,lassen268:,[2022-07-22,"10:13:16,176]",[INFO],[logging.py:69:log_dist],[Rank 0] rank=0 time (ms) | compute_norm: 0.88 | overflow_check: 24.00 | unscale_and_clip: 1.02 | basic_step: 3.83 | update_fp16: 2.30,4e272e49,[Rank <*>] rank=<*> time (<*>) | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*> | <*> <*>.<*>,"['0', '0', 'ms', 'compute_norm: 0', '88', 'overflow_check: 24', '00', 'unscale_and_clip: 1', '02', 'basic_step: 3', '83', 'update_fp16: 2', '30']"
403,server.com,lassen268:,[2022-07-22,"10:13:16,177]",[INFO],[logging.py:69:log_dist],"[Rank 0] step=33, skipped=0, lr=[5.985503192376867e-05, 5.985503192376867e-05], mom=[(0.9, 0.95), (0.9, 0.95)]",6b418d3a,"[Rank <*>] step=<*>, skipped=<*>, <*> <*> mom=[(<*>.<*>, <*>.<*>), (<*>.<*>, <*>.<*>)]","['0', '33', '0', 'lr=[5.985503192376867e-05, 5.985503192376867e-05],', '0.9', '0.95', '0.9', '0.95']"
